Rainfall,RainTomorrow,Temp_avg,Pressure_avg,Humidity_avg,WindSpeed_avg
0.4,Yes,11.7,1023.7,98.0,19.666666666666668
1.0,No,10.0,1028.4,81.5,27.0
0.4,No,15.200000000000001,1012.0,56.5,36.333333333333336
0.2,Yes,10.85,1005.25,92.0,21.666666666666668
0.2,No,9.875,1024.6,79.0,9.0
0.6,No,13.8,1022.2,76.5,28.666666666666668
0.2,No,7.325,1028.4,76.5,21.333333333333332
0.8,No,10.9,1024.7,86.0,18.666666666666668
0.2,No,10.95,1019.7,83.5,22.666666666666668
0.2,No,7.35,1033.9,75.0,13.666666666666666
0.2,No,7.574999999999999,1027.7,79.0,13.666666666666666
0.2,Yes,7.9,1023.5,80.5,19.0
0.2,No,6.675,1030.25,84.0,20.0
0.2,Yes,11.524999999999999,1015.4,71.5,23.333333333333332
0.2,Yes,7.35,1019.8,77.0,11.333333333333334
0.2,No,7.824999999999999,1019.5,78.0,19.0
0.2,Yes,12.3,1005.35,86.0,30.666666666666668
0.2,No,10.5,1017.6500000000001,73.0,19.666666666666668
0.2,No,7.35,1019.75,68.5,13.0
0.4,No,17.325,1016.1500000000001,41.5,25.666666666666668
0.6,No,13.700000000000001,1007.3,57.0,33.666666666666664
0.2,No,22.35,1012.8,71.5,13.666666666666666
0.4,No,14.65,1017.1500000000001,87.0,14.666666666666666
0.2,No,8.65,1026.2,80.0,18.0
0.2,Yes,8.275,1023.25,95.5,20.333333333333332
0.2,No,8.825,1030.15,63.0,24.333333333333332
0.2,No,10.175,1022.2,73.0,13.0
0.4,Yes,12.649999999999999,1016.3,78.0,15.666666666666666
0.2,No,8.75,1024.3,59.0,13.333333333333334
0.2,No,8.3,1019.45,60.5,18.0
0.2,No,24.325,1014.2,60.5,14.0
0.6,No,18.5,1024.15,72.0,13.666666666666666
0.2,Yes,22.674999999999997,1023.15,60.0,16.0
0.2,Yes,23.700000000000003,1010.4,89.0,9.333333333333334
0.2,No,25.174999999999997,1012.1500000000001,61.5,21.0
0.2,Yes,25.825000000000003,1010.55,75.0,22.333333333333332
0.4,Yes,25.875000000000004,1012.55,66.0,18.666666666666668
0.2,No,25.224999999999998,1014.45,59.0,12.333333333333334
0.4,No,21.075000000000003,1020.45,73.0,14.666666666666666
0.2,No,15.5,1019.4,40.5,24.333333333333332
0.2,No,24.950000000000003,1027.15,55.0,30.666666666666668
0.2,No,26.275,1019.4000000000001,61.0,18.0
0.8,No,25.225,1016.85,57.0,17.333333333333332
0.6,Yes,19.450000000000003,1019.0,97.5,8.666666666666666
0.4,No,28.8,1001.25,39.0,31.0
0.2,No,28.45,1016.1,56.0,17.0
0.2,No,18.3,1028.85,53.5,15.666666666666666
0.2,Yes,23.9,1014.1,70.5,12.0
0.2,No,20.075,1026.1,65.0,9.333333333333334
0.2,No,25.85,1013.55,58.0,22.666666666666668
0.2,No,27.199999999999996,1003.5,69.0,9.333333333333334
0.2,No,24.375,1007.55,74.5,13.333333333333334
0.2,No,24.125,1019.45,68.0,14.333333333333334
0.2,No,25.55,1018.05,57.5,15.333333333333334
1.0,No,19.9,1018.0,51.5,14.666666666666666
0.2,No,19.8,1019.6500000000001,71.5,13.0
0.2,Yes,25.725,1014.05,82.5,16.0
0.2,No,25.725,1014.3,60.5,10.333333333333334
0.2,No,26.200000000000003,1017.75,60.0,11.666666666666666
0.2,No,17.5,1017.6,77.5,7.666666666666667
0.2,Yes,28.075,1010.25,79.5,29.0
0.2,Yes,27.450000000000003,1005.5999999999999,72.0,14.333333333333334
0.2,Yes,29.275000000000002,1008.3,62.5,32.666666666666664
0.2,Yes,25.925000000000004,1009.7,91.0,22.333333333333332
0.2,No,29.0,1008.6,65.0,23.333333333333332
0.2,No,23.4,1017.85,71.5,36.666666666666664
0.2,No,23.875,1015.15,59.5,33.333333333333336
0.4,Yes,24.125,1014.9000000000001,84.0,23.666666666666668
0.2,No,24.125,1014.2,68.0,28.0
1.0,Yes,24.874999999999996,1018.85,68.5,35.666666666666664
0.2,Yes,26.1,1018.65,51.5,39.333333333333336
0.2,No,27.55,1013.4,60.0,25.333333333333332
0.4,No,30.05,1008.4000000000001,65.0,26.666666666666668
1.0,Yes,27.724999999999998,1013.5999999999999,55.0,23.666666666666668
0.6,Yes,26.599999999999998,1010.95,78.5,22.333333333333332
0.2,No,29.575000000000003,1009.15,67.0,33.0
1.0,Yes,21.975,1018.55,76.5,29.0
0.2,No,21.5,1016.4000000000001,60.0,16.333333333333332
0.6,No,28.425,1010.6,56.0,29.333333333333332
0.2,Yes,26.4,1011.05,85.5,27.333333333333332
0.4,No,24.050000000000004,1015.6,67.0,33.0
0.2,Yes,27.4,1013.3,52.5,34.333333333333336
0.4,No,27.55,1011.95,62.5,27.666666666666668
0.6,No,26.575,1011.9,78.0,28.666666666666668
0.4,Yes,23.275,1018.8,63.0,27.666666666666668
0.8,No,24.525000000000002,1014.0,76.0,22.333333333333332
0.8,Yes,26.6,1014.4000000000001,63.5,31.666666666666668
1.0,Yes,22.625,1019.7,78.0,32.0
0.2,Yes,27.775,1012.9000000000001,68.0,16.666666666666668
0.4,No,27.225,1010.5,55.5,31.666666666666668
0.6,Yes,22.575,1015.8499999999999,75.0,29.666666666666668
0.8,Yes,27.424999999999997,1016.25,56.5,24.666666666666668
0.2,No,13.225000000000001,1016.4,35.5,30.333333333333332
0.2,No,8.924999999999999,1016.25,51.0,41.666666666666664
0.2,No,11.625,1023.3,51.0,18.333333333333332
0.2,No,9.025,1017.9,64.5,14.333333333333334
0.8,Yes,7.25,1022.75,97.5,16.0
0.2,No,6.025,1015.75,81.0,19.0
0.6,Yes,13.2,1010.6,87.5,27.0
1.0,No,9.174999999999999,1024.7,80.5,10.0
1.0,No,8.125,1023.65,49.5,25.0
0.2,No,19.65,1021.8499999999999,44.5,19.333333333333332
0.4,No,24.125,1018.5,60.0,19.333333333333332
0.6,No,13.9,1014.7,56.5,19.333333333333332
0.4,No,7.824999999999999,1016.3,51.0,34.0
0.2,Yes,16.325,1016.25,63.5,19.666666666666668
0.2,No,7.875,1013.15,47.5,30.0
0.4,Yes,17.65,1009.8,80.0,14.333333333333334
0.6,Yes,19.025,1017.05,78.5,17.666666666666668
0.2,No,19.025,1017.25,66.5,18.666666666666668
1.0,No,7.925000000000001,1020.4357142857143,52.0,25.333333333333332
0.2,No,4.025,1019.2,59.0,19.666666666666668
0.2,Yes,20.65,1014.0999999999999,50.5,34.666666666666664
1.0,No,15.0,1016.6,56.0,25.333333333333332
0.2,No,13.025,1026.0500000000002,66.0,20.333333333333332
0.8,Yes,28.1,1012.45,45.5,26.0
0.2,No,23.825000000000003,1021.35,51.5,17.333333333333332
0.2,Yes,23.975,1006.95,80.0,21.0
0.2,No,13.175,1022.7,70.0,23.666666666666668
0.6,No,30.95,1007.95,38.5,22.333333333333332
0.2,No,29.049999999999997,1010.9000000000001,59.0,20.333333333333332
0.8,No,25.049999999999997,1012.7,47.0,19.0
0.8,No,21.825,1020.85,46.0,19.333333333333332
0.4,Yes,20.425,1013.8499999999999,65.5,36.0
0.2,Yes,19.725,1019.0,60.5,33.333333333333336
0.2,No,20.15,1018.0,51.0,39.333333333333336
1.0,No,24.375,1015.1,63.0,21.666666666666668
0.1,Yes,23.275,1015.8,72.0,27.333333333333332
0.8,Yes,17.6,1024.1,75.0,24.666666666666668
0.8,No,18.925,1007.45,66.5,19.666666666666668
0.8,No,18.725,1020.1,52.5,24.0
0.4,No,20.599999999999998,1022.0,71.0,23.333333333333332
0.2,Yes,24.95,1005.5,71.0,23.333333333333332
1.0,No,22.6,1019.2,66.5,22.0
1.0,No,16.875,1025.2,70.5,14.666666666666666
0.2,No,15.85,1006.9,49.5,36.333333333333336
0.4,No,23.325000000000003,1013.9000000000001,67.0,18.0
0.6,Yes,17.4,1010.2,85.5,25.0
0.2,No,16.25,1014.9,70.5,12.333333333333334
0.4,No,14.65,1012.3,51.0,17.0
0.8,Yes,13.775,1030.5,88.5,23.0
1.0,No,22.300000000000004,1008.85,60.5,39.666666666666664
0.2,Yes,22.25,1019.3,72.0,21.666666666666668
0.2,No,22.1,1015.8,54.0,22.0
0.2,No,21.715,1019.45,57.5,16.666666666666668
0.2,No,15.275,1029.7,76.5,4.333333333333333
0.2,No,13.875,1025.8,59.0,18.0
0.6,No,13.175,1031.45,88.5,15.333333333333334
0.2,Yes,9.45,1013.0,100.0,28.333333333333332
0.4,Yes,9.325,1011.3,90.0,25.666666666666668
0.4,No,7.9750000000000005,1030.75,76.5,12.666666666666666
0.2,Yes,12.65,1014.25,76.0,18.333333333333332
0.6,No,16.975,1008.75,74.0,26.0
0.2,Yes,18.700000000000003,1014.55,93.0,25.333333333333332
0.2,No,13.975000000000001,1018.3,71.5,12.666666666666666
0.8,No,13.075000000000001,1026.05,86.5,12.333333333333334
0.2,Yes,10.95,1023.5999999999999,95.5,24.333333333333332
1.0,No,15.975000000000001,1021.4000000000001,65.5,25.333333333333332
0.4,No,12.325000000000001,1017.4,83.0,21.0
0.8,No,17.575,1005.55,64.0,34.666666666666664
0.2,Yes,11.325,1011.0,97.0,23.666666666666668
0.8,Yes,13.425,1012.65,68.0,20.333333333333332
1.0,No,14.075,1016.7,68.0,21.666666666666668
0.6,Yes,12.649999999999999,1008.25,96.0,31.666666666666668
0.6,Yes,14.274999999999999,1010.3499999999999,88.5,30.666666666666668
0.2,Yes,12.525,1014.0,75.5,33.333333333333336
0.4,No,10.625,1021.8,72.5,17.333333333333332
0.2,No,10.575,1027.8000000000002,85.0,19.333333333333332
0.4,Yes,29.35,1004.35,75.5,21.333333333333332
0.2,Yes,26.874999999999996,1004.3,88.5,25.333333333333332
0.2,No,30.724999999999998,1007.95,58.5,22.333333333333332
0.4,No,30.775,1008.05,68.0,24.0
0.2,Yes,28.325000000000003,1007.45,77.0,24.666666666666668
0.2,Yes,28.4,1009.2,77.0,21.333333333333332
0.2,No,28.975,1006.25,75.5,22.333333333333332
0.4,No,30.674999999999997,1005.05,70.0,25.333333333333332
0.4,No,30.325,1010.75,65.5,26.0
0.6,Yes,29.675,1006.4,71.0,27.333333333333332
1.0,Yes,28.675,1007.65,78.0,29.0
0.4,No,27.75,1007.25,81.5,23.0
0.6,No,30.4,1008.4000000000001,53.5,20.666666666666668
0.2,No,29.875,1007.6500000000001,64.0,15.333333333333334
0.2,No,29.575,1006.85,67.0,21.0
0.2,Yes,28.975,1010.4000000000001,70.5,18.0
0.4,Yes,27.975,1006.25,85.0,27.666666666666668
0.4,No,28.950000000000003,1004.9,70.5,28.0
0.4,No,29.249999999999996,1008.75,69.5,30.666666666666668
0.4,No,28.15,1006.3,79.5,26.0
0.4,No,30.125,1010.5999999999999,75.5,16.333333333333332
1.0,No,19.7,1005.2,58.0,31.0
0.2,Yes,25.65,1016.85,63.5,34.0
0.2,Yes,24.75,1016.35,75.0,21.666666666666668
0.2,No,25.1,1008.7,63.5,21.666666666666668
0.2,No,18.325,1017.55,75.5,19.0
0.2,Yes,23.975,1015.2,78.5,27.333333333333332
0.4,No,26.674999999999997,1011.05,61.0,30.0
0.2,Yes,22.825,1013.6500000000001,85.5,36.0
0.6,No,20.425,1019.6,56.5,35.666666666666664
0.2,Yes,25.224999999999998,1019.25,59.5,37.0
0.6,No,25.425000000000004,1010.8,75.0,34.0
0.2,No,24.474999999999998,1016.6500000000001,66.5,16.666666666666668
0.2,No,27.25,1013.8,63.5,30.333333333333332
0.2,No,16.875,1010.5,45.0,28.333333333333332
0.8,No,29.325000000000003,1004.6,69.5,27.666666666666668
0.2,Yes,22.5,1025.1999999999998,66.0,36.333333333333336
0.8,Yes,18.025,1017.35,93.5,18.666666666666668
0.2,No,18.5,1010.2,47.5,31.333333333333332
0.4,Yes,25.525,1016.55,67.5,21.333333333333332
0.2,No,18.7,1017.3,36.0,25.333333333333332
0.2,No,25.15,1013.8499999999999,84.5,20.0
0.2,No,25.8,1017.8,63.5,20.333333333333332
0.4,No,24.875,1014.8499999999999,68.5,33.333333333333336
0.2,No,19.125,1026.6999999999998,59.5,24.666666666666668
0.6,Yes,13.05,999.35,42.0,31.333333333333332
0.6,No,14.475000000000001,1010.9,59.5,34.666666666666664
0.6,No,22.175,1000.85,56.0,24.333333333333332
0.6,No,17.425,1015.2,74.5,21.666666666666668
0.2,No,11.350000000000001,1009.5999999999999,52.0,25.0
1.0,No,14.5,1026.15,49.0,28.333333333333332
0.6,Yes,20.950000000000003,993.65,67.0,24.666666666666668
0.2,No,15.774999999999999,1001.95,55.5,31.666666666666668
0.4,Yes,11.625,1013.4,71.0,23.333333333333332
0.8,No,17.674999999999997,1025.1,77.5,14.666666666666666
0.8,Yes,17.4,1006.7,53.0,20.333333333333332
0.8,No,8.65,1013.25,64.0,21.666666666666668
0.2,No,7.574999999999999,1004.8499999999999,59.0,33.333333333333336
0.2,No,8.4,1007.1,46.0,24.0
0.2,No,12.049999999999999,1003.0,54.0,35.333333333333336
0.4,Yes,8.25,1005.4000000000001,58.5,36.666666666666664
0.2,No,15.35,1023.25,55.0,21.666666666666668
0.2,Yes,12.65,990.55,70.5,21.0
0.2,No,10.600000000000001,1016.5,78.0,20.666666666666668
0.2,Yes,9.0,1017.95,70.5,31.333333333333332
0.2,No,24.275,1009.55,44.5,34.0
0.6,No,8.8,1007.1,77.0,20.0
0.2,Yes,8.925,1021.65,79.5,24.666666666666668
0.4,No,9.424999999999999,1004.4000000000001,54.0,26.333333333333332
0.8,No,8.925,1020.05,70.5,16.666666666666668
0.2,No,11.425,1025.35,45.0,23.0
0.2,No,14.875,1012.85,49.5,24.0
0.4,No,14.424999999999999,1012.0,41.0,19.666666666666668
0.8,No,15.274999999999999,1020.9,56.0,19.666666666666668
0.2,No,6.625,1024.8,61.5,20.0
0.2,No,15.275,1005.0,75.0,15.333333333333334
0.6,No,13.425,1006.3,44.5,26.666666666666668
0.6,Yes,17.049999999999997,1000.65,56.0,25.333333333333332
0.6,Yes,14.125,1007.9,66.0,19.333333333333332
0.4,No,14.575000000000001,1015.9,78.5,15.0
0.2,Yes,14.875,1006.0999999999999,60.0,31.333333333333332
0.6,Yes,12.350000000000001,1022.8,49.5,31.333333333333332
0.8,No,28.075,1006.35,82.5,14.666666666666666
0.2,Yes,27.325,1002.05,86.5,27.666666666666668
0.6,Yes,26.35,1005.85,68.0,15.333333333333334
0.4,Yes,27.275,1003.7,68.0,32.0
0.8,No,20.275,1017.8,76.0,21.0
0.8,No,14.399999999999999,1011.6500000000001,62.0,37.666666666666664
0.4,No,17.575000000000003,1011.6500000000001,81.5,29.333333333333332
0.2,No,15.2,1023.3,68.0,23.0
0.4,No,7.5,1018.1999999999999,81.0,13.666666666666666
0.2,Yes,19.725,1006.2,75.5,30.0
0.2,No,9.0,1019.51,63.0,7.333333333333333
1.0,No,14.425,1003.3,49.5,30.333333333333332
0.2,No,6.0,1024.25,89.5,9.333333333333334
0.2,No,7.475,1014.0699999999999,92.5,12.333333333333334
0.2,No,13.149999999999999,1018.87,82.5,4.333333333333333
0.2,No,10.925,1021.2375,65.5,15.0
0.2,No,17.05,1004.4099999999999,47.0,30.666666666666668
0.2,No,8.6,1028.3,73.5,5.0
0.2,No,23.275,1009.95,64.0,25.333333333333332
0.4,No,17.975,1006.375,34.0,25.333333333333332
0.2,No,7.625,1015.95,89.0,15.666666666666666
0.6,No,10.95,1005.35,61.5,19.0
0.8,No,23.049999999999997,1012.8199999999999,63.5,27.333333333333332
0.4,No,20.1,1014.65,68.0,19.333333333333332
1.0,No,11.975,1022.2166666666667,84.5,30.333333333333332
0.2,No,8.875,1018.35,77.5,10.333333333333334
0.2,No,7.1499999999999995,1016.825,89.0,16.666666666666668
0.2,Yes,16.125,1000.85,49.5,29.333333333333332
0.4,No,18.625,1021.0,78.0,14.333333333333334
0.4,No,12.600000000000001,1011.0999999999999,77.5,17.333333333333332
0.8,Yes,24.4,1005.0999999999999,53.5,28.333333333333332
0.2,No,15.899999999999999,1025.1,57.0,26.333333333333332
0.4,No,11.675,1021.2,66.5,27.666666666666668
0.4,Yes,14.850000000000001,1011.85,63.5,35.666666666666664
0.2,No,12.825,1024.05,80.0,23.333333333333332
0.2,No,19.775000000000002,1018.95,55.5,19.333333333333332
0.8,No,25.8,1016.45,35.5,21.666666666666668
0.6,No,10.75,1009.8499999999999,47.5,29.0
0.8,Yes,12.025,1002.95,61.5,31.666666666666668
0.2,No,17.525,1020.5,55.0,15.0
0.2,No,17.950000000000003,1025.5,52.5,26.666666666666668
0.6,No,10.075,1029.65,71.0,18.666666666666668
0.6,No,20.425,1019.1,59.5,21.0
0.2,No,11.749999999999998,1008.6,55.0,36.0
0.6,No,11.275,1021.3,60.0,14.666666666666666
0.4,No,13.974999999999998,1019.5,83.0,12.333333333333334
0.2,No,16.125,1012.5999999999999,65.5,19.0
0.4,No,20.025,1016.3,57.0,19.666666666666668
0.6,Yes,11.575,1000.25,89.5,31.0
0.4,Yes,13.05,999.25,68.0,40.666666666666664
0.2,No,20.8,1015.8,54.5,17.666666666666668
1.0,No,12.95,1017.8,69.0,26.666666666666668
0.8,No,16.75,1027.15,55.0,36.333333333333336
0.4,No,8.925,1023.9,68.5,28.0
0.2,Yes,8.924999999999999,997.1,78.5,30.0
0.4,No,11.075,1024.35,72.5,24.666666666666668
0.2,No,14.35,1025.35,56.5,21.0
0.2,No,12.925,1018.2,61.5,29.0
0.2,No,15.575,1017.0999999999999,64.5,32.0
0.4,Yes,11.975,1005.25,71.5,35.0
0.4,Yes,12.299999999999999,1018.9000000000001,71.5,31.0
1.0,Yes,9.025,1022.35,81.5,33.333333333333336
0.2,No,20.775,1016.8,72.0,16.0
1.0,No,12.35,1014.05,75.5,29.0
0.2,No,11.925,1027.45,80.5,21.0
0.2,Yes,13.600000000000001,1011.4000000000001,85.5,18.0
0.6,No,13.8,1006.45,47.0,36.666666666666664
0.2,Yes,9.575000000000001,1013.4000000000001,83.0,29.666666666666668
0.2,Yes,17.05,1004.2,64.5,26.666666666666668
0.2,Yes,19.25,1017.65,75.5,24.333333333333332
0.8,No,16.875,1018.95,46.0,20.333333333333332
0.2,No,18.65,1008.0,41.0,35.666666666666664
0.2,No,12.725000000000001,1016.8,55.0,40.333333333333336
0.6,No,11.475,1025.1,68.0,26.0
0.2,No,12.174999999999999,1027.55,58.5,31.0
0.2,No,10.1,1029.0,82.5,13.0
0.6,No,16.2,1017.3,54.0,18.333333333333332
0.4,No,8.9,1033.2,72.5,27.666666666666668
0.4,No,15.0,1008.8,62.0,21.666666666666668
0.4,No,12.25,1026.75,65.0,14.666666666666666
1.0,No,22.475,1014.0999999999999,62.5,27.333333333333332
0.8,Yes,23.85,1010.05,80.0,24.0
0.2,No,16.675,1013.95,66.0,30.666666666666668
0.8,No,15.8,1018.3,75.0,30.0
0.6,No,10.125,1027.8,60.5,16.666666666666668
0.2,No,18.65,1018.85,51.0,23.0
0.4,No,14.775,1021.45,49.0,16.0
0.4,No,19.5,1021.75,65.0,15.333333333333334
1.0,Yes,17.075,1013.65,80.5,21.666666666666668
0.2,No,15.975000000000001,1015.05,53.0,25.666666666666668
0.8,No,13.525,1018.65,62.5,18.666666666666668
0.2,No,16.650000000000002,1018.9,58.0,19.333333333333332
0.2,No,10.225,1026.45,71.5,10.666666666666666
0.2,No,16.950000000000003,1024.9,58.0,20.333333333333332
0.6,No,17.925,1022.05,67.5,17.666666666666668
0.2,No,13.850000000000001,1018.85,68.0,26.0
1.0,No,27.275,1012.95,54.0,19.666666666666668
0.2,No,26.6,1019.45,47.0,37.0
0.2,No,24.775,1006.55,62.0,18.333333333333332
0.4,No,22.725,1012.7,36.0,31.333333333333332
0.6,Yes,12.525,1019.7,92.0,14.0
0.2,No,28.2,1015.05,35.5,31.333333333333332
1.0,No,30.0,1010.55,41.5,20.0
0.4,No,29.7,1014.55,40.0,25.333333333333332
0.6,Yes,26.275,1008.25,35.0,26.666666666666668
0.2,Yes,15.55,1018.55,78.5,31.333333333333332
0.6,Yes,10.325,1028.3000000000002,93.5,13.0
0.2,No,13.2,1021.65,58.5,24.0
1.0,No,13.075,1024.8,41.5,34.666666666666664
0.2,No,11.750000000000002,1019.95,89.0,7.333333333333333
0.4,No,9.549999999999999,1032.3,78.0,15.0
0.2,No,10.75,1022.45,75.0,32.666666666666664
0.8,Yes,12.450000000000001,994.25,78.0,28.0
0.2,No,14.375,1026.1999999999998,85.5,23.666666666666668
0.6,No,10.875,1032.25,73.5,24.333333333333332
0.6,No,18.875,1018.4000000000001,52.5,24.0
0.6,No,8.575000000000001,1032.95,79.0,19.333333333333332
0.2,Yes,14.325,991.25,90.0,25.333333333333332
0.2,No,7.55,1029.6999999999998,75.5,20.333333333333332
0.2,No,21.575,1003.8,43.5,29.666666666666668
0.4,No,15.8,1021.5999999999999,65.0,25.333333333333332
0.2,No,9.525,1002.85,85.5,19.333333333333332
0.4,No,9.0,1032.5,86.5,11.666666666666666
0.8,No,11.575,1027.9,67.5,23.0
0.8,No,11.65,1025.75,95.0,25.333333333333332
0.2,Yes,11.1,1021.9,83.5,19.0
0.2,No,6.0,1028.05,73.5,13.666666666666666
0.2,No,16.125,1020.25,65.0,18.666666666666668
0.2,No,7.85,1020.35,83.5,15.0
0.2,No,9.05,1022.85,78.5,32.666666666666664
0.2,Yes,11.3,999.55,80.5,29.333333333333332
0.2,Yes,9.325,1003.5,87.5,33.0
1.0,No,10.649999999999999,1019.4,83.5,13.0
0.6,No,14.225000000000001,1003.9,84.0,26.0
0.2,No,10.875,1018.85,53.5,39.0
0.2,No,15.7,1025.0,66.5,19.0
0.4,No,14.95,1019.15,62.0,31.333333333333332
0.2,No,9.25,1026.8,88.0,27.0
0.2,No,17.6,1020.85,74.5,28.0
1.0,No,10.425,1024.95,78.5,17.333333333333332
0.2,No,9.975000000000001,1019.55,63.0,32.0
0.2,No,12.600000000000001,1020.9,60.0,24.666666666666668
0.6,No,10.75,1025.2,73.0,31.666666666666668
0.4,Yes,12.125,1022.15,77.5,24.666666666666668
0.4,No,13.35,1012.7,89.5,11.0
0.2,Yes,19.8,1007.05,70.5,22.666666666666668
0.4,No,11.125,1030.5,82.5,15.0
0.2,No,13.524999999999999,1023.2,83.0,29.333333333333332
0.6,No,15.399999999999999,1017.4,65.0,29.666666666666668
0.2,Yes,12.924999999999999,1008.6500000000001,71.5,34.333333333333336
0.2,No,19.25,1020.7,63.0,18.333333333333332
0.2,No,19.075000000000003,1023.5,63.0,19.0
0.2,No,9.975,1017.25,84.0,17.0
0.2,No,13.4,1017.25,63.5,15.0
0.2,Yes,19.75,1017.25,66.0,23.333333333333332
0.2,Yes,8.575,1017.25,88.5,14.0
0.6,No,2.4499999999999997,1017.25,92.0,32.0
1.0,Yes,12.975000000000001,1017.25,98.5,29.0
0.6,No,5.199999999999999,1017.25,58.0,16.666666666666668
0.8,Yes,11.675,1017.25,89.5,19.0
0.2,No,12.15,1017.25,88.0,23.666666666666668
0.4,No,14.316666666666666,1017.25,69.0,19.0
0.2,No,0.925,1017.25,88.5,11.666666666666666
1.0,No,13.425,1017.25,60.5,19.0
0.4,Yes,10.525,1017.25,85.0,11.666666666666666
0.2,No,11.15,1017.25,90.5,22.666666666666668
0.2,No,20.3,1017.25,39.5,26.666666666666668
0.4,Yes,16.825,1017.25,78.5,19.666666666666668
0.2,Yes,1.8666666666666671,1017.25,83.0,36.333333333333336
0.2,No,2.7750000000000004,1017.25,84.5,28.333333333333332
0.2,No,10.0625,1017.25,90.0,31.0
0.2,No,11.925,1017.25,96.5,30.333333333333332
0.8,No,4.008333333333333,1017.25,82.5,14.0
0.4,No,11.775,1017.25,99.5,17.666666666666668
0.2,Yes,1.755,1017.25,94.0,30.333333333333332
0.6,No,10.925,1017.25,71.5,31.0
0.2,Yes,6.983333333333333,1017.25,77.0,29.0
0.6,Yes,11.525000000000002,1017.25,57.5,32.0
0.2,No,14.325000000000001,1017.25,67.5,18.666666666666668
0.2,No,14.700000000000001,1017.25,69.0,23.0
1.0,No,22.875,1017.25,84.0,13.666666666666666
0.2,No,13.424999999999999,1017.25,84.0,12.333333333333334
0.2,No,14.556249999999999,1017.25,79.0,13.666666666666666
0.2,No,14.15,1017.25,70.5,15.333333333333334
0.2,No,23.224999999999998,1017.25,77.5,18.666666666666668
1.0,No,15.6,1017.25,77.0,12.333333333333334
1.0,No,18.34375,1017.25,58.0,13.666666666666666
0.1,Yes,12.95,1017.25,78.5,24.666666666666668
0.1,No,16.1,1017.25,74.0,21.666666666666668
0.2,No,16.15,1017.25,89.5,12.333333333333334
0.4,No,19.299999999999997,1017.25,67.0,15.0
0.1,Yes,17.389166666666668,1017.25,67.0,16.0
0.1,No,13.35,1017.25,69.0,13.666666666666666
0.2,No,14.462499999999999,1017.25,63.5,12.333333333333334
0.4,No,23.3,1017.25,68.0,14.333333333333334
0.2,No,18.75,1017.25,74.0,12.333333333333334
1.0,Yes,12.674999999999999,1017.25,79.0,13.666666666666666
1.0,No,21.2,1017.25,54.0,31.0
1.0,No,16.675,1017.25,73.5,12.333333333333334
0.2,No,11.85,1026.9,82.5,22.666666666666668
0.4,Yes,11.450000000000001,1027.0,86.5,7.666666666666667
0.2,No,24.974999999999998,1008.1500000000001,37.0,29.0
0.2,Yes,13.6,1013.25,85.5,25.666666666666668
1.0,Yes,11.975,1013.95,84.0,31.666666666666668
0.6,No,10.95,1019.4,57.0,29.0
0.2,No,8.975000000000001,1022.6500000000001,73.5,10.666666666666666
0.2,Yes,9.349999999999998,1009.55,79.0,37.666666666666664
0.2,No,18.775,1026.0,86.0,16.0
0.2,Yes,23.199999999999996,1010.65,84.5,31.0
0.2,No,17.65,1021.15,71.5,36.0
0.6,No,17.25,1021.05,68.5,40.666666666666664
0.2,No,25.275,1021.0,81.0,19.333333333333332
0.4,Yes,19.475,1026.85,75.5,32.0
0.2,Yes,16.625,1012.3499999999999,73.0,31.0
0.2,No,15.925,1018.45,56.0,26.0
0.2,No,20.775,1012.8499999999999,72.0,26.333333333333332
0.2,No,25.825,1019.1500000000001,77.0,28.0
0.4,No,25.125,1014.9,68.5,23.666666666666668
0.2,No,22.025,1022.5,80.0,26.666666666666668
0.2,No,20.9,1030.4,64.0,35.333333333333336
0.2,No,25.225,1018.85,86.5,21.0
0.8,No,18.65,1023.25,85.0,17.333333333333332
1.0,No,15.65,1009.95,62.0,28.333333333333332
0.2,Yes,18.275,1018.0,77.5,20.333333333333332
0.2,No,25.075,1010.9,75.0,26.666666666666668
0.6,No,19.775,1007.95,78.5,31.666666666666668
0.4,No,20.625,1008.75,69.0,39.666666666666664
0.8,No,13.700000000000001,1024.6,75.0,19.666666666666668
0.2,Yes,25.05,1008.45,92.0,17.333333333333332
0.2,Yes,17.2,1016.35,65.0,20.333333333333332
0.2,No,18.225,1006.55,55.0,19.666666666666668
0.4,No,14.725,1024.3000000000002,83.5,16.0
0.4,No,14.675,1021.8,72.5,19.666666666666668
0.6,Yes,16.625,998.1500000000001,85.5,36.0
0.2,No,21.55,1023.5,69.0,23.0
0.2,No,15.55,1018.8,75.0,28.666666666666668
0.2,No,17.150000000000002,1015.75,75.0,20.333333333333332
0.6,Yes,18.575,1003.55,77.0,36.666666666666664
0.4,Yes,18.45,1014.3,53.5,37.0
0.4,Yes,23.35,1017.6,68.0,34.666666666666664
0.2,No,24.200000000000003,1017.8,74.0,27.666666666666668
0.4,No,20.95,1019.95,65.0,24.0
0.2,No,20.7,1023.3499999999999,60.5,38.333333333333336
1.0,No,19.55,1023.7,54.5,25.333333333333332
0.2,Yes,20.525,1006.3,74.0,30.333333333333332
0.4,No,21.200000000000003,1015.0999999999999,44.0,36.666666666666664
0.2,No,21.9,1012.3,63.0,26.333333333333332
0.8,No,15.925,1013.05,53.5,40.0
0.4,No,17.525000000000002,1024.6,79.0,26.0
